property_id,check_in_date,room_category,successful_bookings,capacity,occupancy
18558,2022-05-21,RT4,12,20,60
18558,2022-05-21,RT3,15,26,57.69230769
18558,2022-05-21,RT1,8,15,53.33333333
18558,2022-05-21,RT2,18,30,60
18558,2022-05-22,RT3,19,26,73.07692308
18558,2022-05-22,RT4,16,20,80
18558,2022-05-22,RT2,24,30,80
18558,2022-05-22,RT1,11,15,73.33333333
18558,2022-05-23,RT3,12,26,46.15384615
18558,2022-05-23,RT2,14,30,46.66666667
18558,2022-05-23,RT1,9,15,60
18558,2022-05-23,RT4,10,20,50
18558,2022-05-24,RT4,10,20,50
18558,2022-05-24,RT3,12,26,46.15384615
18558,2022-05-24,RT2,16,30,53.33333333
18558,2022-05-24,RT1,8,15,53.33333333
18558,2022-05-25,RT3,13,26,50
18558,2022-05-25,RT2,14,30,46.66666667
18558,2022-05-25,RT1,8,15,53.33333333
18558,2022-05-25,RT4,9,20,45
18558,2022-05-26,RT2,15,30,50
18558,2022-05-26,RT4,10,20,50
18558,2022-05-26,RT1,8,15,53.33333333
18558,2022-05-26,RT3,12,26,46.15384615
18558,2022-05-27,RT4,11,20,55
18558,2022-05-27,RT3,12,26,46.15384615
18558,2022-05-27,RT1,8,15,53.33333333
18558,2022-05-27,RT2,14,30,46.66666667
18558,2022-05-28,RT2,23,30,76.66666667
18558,2022-05-28,RT4,13,20,65
18558,2022-05-28,RT3,19,26,73.07692308
18558,2022-05-28,RT1,12,15,80
18558,2022-05-29,RT4,11,20,55
18558,2022-05-29,RT1,8,15,53.33333333
18558,2022-05-29,RT2,20,30,66.66666667
18558,2022-05-29,RT3,17,26,65.38461538
18558,2022-05-30,RT2,12,30,40
18558,2022-05-30,RT4,9,20,45
18558,2022-05-30,RT1,7,15,46.66666667
18558,2022-05-30,RT3,13,26,50
18558,2022-05-31,RT2,14,30,46.66666667
18558,2022-05-31,RT4,8,20,40
18558,2022-05-31,RT3,10,26,38.46153846
18558,2022-05-31,RT1,6,15,40
18558,2022-06-01,RT1,6,15,40
18558,2022-06-01,RT4,8,20,40
18558,2022-06-01,RT2,14,30,46.66666667
18558,2022-06-01,RT3,11,26,42.30769231
18558,2022-06-02,RT1,6,15,40
18558,2022-06-02,RT3,11,26,42.30769231
18558,2022-06-02,RT4,10,20,50
18558,2022-06-02,RT2,13,30,43.33333333
18558,2022-06-03,RT4,9,20,45
18558,2022-06-03,RT2,11,30,36.66666667
18558,2022-06-03,RT3,12,26,46.15384615
18558,2022-06-03,RT1,7,15,46.66666667
18558,2022-06-04,RT3,14,26,53.84615385
18558,2022-06-04,RT4,13,20,65
18558,2022-06-04,RT1,8,15,53.33333333
18558,2022-06-04,RT2,17,30,56.66666667
18558,2022-06-05,RT1,11,15,73.33333333
18558,2022-06-05,RT2,21,30,70
18558,2022-06-05,RT4,14,20,70
18558,2022-06-05,RT3,18,26,69.23076923
18558,2022-06-06,RT3,14,26,53.84615385
18558,2022-06-06,RT1,8,15,53.33333333
18558,2022-06-06,RT4,10,20,50
18558,2022-06-06,RT2,15,30,50
18558,2022-06-07,RT1,8,15,53.33333333
18558,2022-06-07,RT4,11,20,55
18558,2022-06-07,RT2,18,30,60
18558,2022-06-07,RT3,13,26,50
18558,2022-06-08,RT4,9,20,45
18558,2022-06-08,RT3,14,26,53.84615385
18558,2022-06-08,RT1,8,15,53.33333333
18558,2022-06-08,RT2,15,30,50
18558,2022-06-09,RT3,12,26,46.15384615
18558,2022-06-09,RT4,11,20,55
18558,2022-06-09,RT2,14,30,46.66666667
18558,2022-06-09,RT1,8,15,53.33333333
18558,2022-06-10,RT1,7,15,46.66666667
18558,2022-06-10,RT3,14,26,53.84615385
18558,2022-06-10,RT4,10,20,50
18558,2022-06-10,RT2,17,30,56.66666667
18558,2022-06-11,RT1,11,15,73.33333333
18558,2022-06-11,RT2,21,30,70
18558,2022-06-11,RT3,20,26,76.92307692
18558,2022-06-11,RT4,14,20,70
18558,2022-06-12,RT2,21,30,70
18558,2022-06-12,RT3,18,26,69.23076923
18558,2022-06-12,RT1,11,15,73.33333333
18558,2022-06-12,RT4,15,20,75
18558,2022-06-13,RT2,14,30,46.66666667
18558,2022-06-13,RT3,15,26,57.69230769
18558,2022-06-13,RT4,11,20,55
18558,2022-06-13,RT1,8,15,53.33333333
18558,2022-06-14,RT1,6,15,40
18558,2022-06-14,RT4,10,20,50
18558,2022-06-14,RT2,15,30,50
18558,2022-06-14,RT3,13,26,50
18558,2022-06-15,RT1,8,15,53.33333333
18558,2022-06-15,RT4,9,20,45
18558,2022-06-15,RT3,14,26,53.84615385
18558,2022-06-15,RT2,14,30,46.66666667
18558,2022-06-16,RT1,8,15,53.33333333
18558,2022-06-16,RT2,15,30,50
18558,2022-06-16,RT4,11,20,55
18558,2022-06-16,RT3,13,26,50
18558,2022-06-17,RT4,10,20,50
18558,2022-06-17,RT1,8,15,53.33333333
18558,2022-06-17,RT3,15,26,57.69230769
18558,2022-06-17,RT2,17,30,56.66666667
18558,2022-06-18,RT3,19,26,73.07692308
18558,2022-06-18,RT1,12,15,80
18558,2022-06-18,RT4,15,20,75
18558,2022-06-18,RT2,22,30,73.33333333
18558,2022-06-19,RT1,10,15,66.66666667
18558,2022-06-19,RT3,17,26,65.38461538
18558,2022-06-19,RT4,11,20,55
18558,2022-06-19,RT2,16,30,53.33333333
18558,2022-06-20,RT2,12,30,40
18558,2022-06-20,RT4,8,20,40
18558,2022-06-20,RT1,7,15,46.66666667
18558,2022-06-20,RT3,11,26,42.30769231
18558,2022-06-21,RT4,8,20,40
18558,2022-06-21,RT3,9,26,34.61538462
18558,2022-06-21,RT1,8,15,53.33333333
18558,2022-06-21,RT2,13,30,43.33333333
18558,2022-06-22,RT1,5,15,33.33333333
18558,2022-06-22,RT3,10,26,38.46153846
18558,2022-06-22,RT4,8,20,40
18558,2022-06-22,RT2,15,30,50
18558,2022-06-23,RT3,10,26,38.46153846
18558,2022-06-23,RT4,10,20,50
18558,2022-06-23,RT1,6,15,40
18558,2022-06-23,RT2,12,30,40
18558,2022-06-24,RT2,12,30,40
18558,2022-06-24,RT3,12,26,46.15384615
18558,2022-06-24,RT1,6,15,40
18558,2022-06-24,RT4,9,20,45
18558,2022-06-25,RT1,9,15,60
18558,2022-06-25,RT2,19,30,63.33333333
18558,2022-06-25,RT4,13,20,65
18558,2022-06-25,RT3,17,26,65.38461538
18558,2022-06-26,RT2,23,30,76.66666667
18558,2022-06-26,RT1,11,15,73.33333333
18558,2022-06-26,RT3,19,26,73.07692308
18558,2022-06-26,RT4,14,20,70
18558,2022-06-27,RT3,13,26,50
18558,2022-06-27,RT1,8,15,53.33333333
18558,2022-06-27,RT4,9,20,45
18558,2022-06-27,RT2,15,30,50
18558,2022-06-28,RT4,10,20,50
18558,2022-06-28,RT1,7,15,46.66666667
18558,2022-06-28,RT3,13,26,50
18558,2022-06-28,RT2,14,30,46.66666667
18558,2022-06-29,RT2,14,30,46.66666667
18558,2022-06-29,RT1,8,15,53.33333333
18558,2022-06-29,RT3,12,26,46.15384615
18558,2022-06-29,RT4,10,20,50
18558,2022-06-30,RT3,14,26,53.84615385
18558,2022-06-30,RT1,8,15,53.33333333
18558,2022-06-30,RT2,14,30,46.66666667
18558,2022-06-30,RT4,11,20,55
18558,2022-07-01,RT4,10,20,50
18558,2022-07-01,RT3,14,26,53.84615385
18558,2022-07-01,RT2,16,30,53.33333333
18558,2022-07-01,RT1,7,15,46.66666667
18558,2022-07-02,RT4,13,20,65
18558,2022-07-02,RT3,19,26,73.07692308
18558,2022-07-02,RT2,23,30,76.66666667
18558,2022-07-02,RT1,11,15,73.33333333
18558,2022-07-03,RT4,13,20,65
18558,2022-07-03,RT2,21,30,70
18558,2022-07-03,RT1,11,15,73.33333333
18558,2022-07-03,RT3,20,26,76.92307692
18558,2022-07-04,RT2,14,30,46.66666667
18558,2022-07-04,RT1,7,15,46.66666667
18558,2022-07-04,RT4,10,20,50
18558,2022-07-04,RT3,14,26,53.84615385
18558,2022-07-05,RT3,15,26,57.69230769
18558,2022-07-05,RT2,14,30,46.66666667
18558,2022-07-05,RT4,11,20,55
18558,2022-07-05,RT1,8,15,53.33333333
18558,2022-07-06,RT1,7,15,46.66666667
18558,2022-07-06,RT2,18,30,60
18558,2022-07-06,RT4,12,20,60
18558,2022-07-06,RT3,12,26,46.15384615
18558,2022-07-07,RT1,7,15,46.66666667
18558,2022-07-07,RT3,13,26,50
18558,2022-07-07,RT2,14,30,46.66666667
18558,2022-07-07,RT4,11,20,55
18558,2022-07-08,RT1,7,15,46.66666667
18558,2022-07-08,RT3,12,26,46.15384615
18558,2022-07-08,RT2,15,30,50
18558,2022-07-08,RT4,10,20,50
18558,2022-07-09,RT3,19,26,73.07692308
18558,2022-07-09,RT1,12,15,80
18558,2022-07-09,RT4,15,20,75
18558,2022-07-09,RT2,22,30,73.33333333
18558,2022-07-10,RT4,14,20,70
18558,2022-07-10,RT3,18,26,69.23076923
18558,2022-07-10,RT2,21,30,70
18558,2022-07-10,RT1,11,15,73.33333333
18558,2022-07-11,RT2,14,30,46.66666667
18558,2022-07-11,RT4,10,20,50
18558,2022-07-11,RT3,14,26,53.84615385
18558,2022-07-11,RT1,7,15,46.66666667
18558,2022-07-12,RT1,8,15,53.33333333
18558,2022-07-12,RT2,15,30,50
18558,2022-07-12,RT3,14,26,53.84615385
18558,2022-07-12,RT4,10,20,50
18558,2022-07-13,RT4,9,20,45
18558,2022-07-13,RT2,18,30,60
18558,2022-07-13,RT3,13,26,50
18558,2022-07-13,RT1,7,15,46.66666667
18558,2022-07-14,RT3,13,26,50
18558,2022-07-14,RT4,10,20,50
18558,2022-07-14,RT2,16,30,53.33333333
18558,2022-07-14,RT1,8,15,53.33333333
18558,2022-07-15,RT3,14,26,53.84615385
18558,2022-07-15,RT4,10,20,50
18558,2022-07-15,RT2,15,30,50
18558,2022-07-15,RT1,8,15,53.33333333
18558,2022-07-16,RT1,11,15,73.33333333
18558,2022-07-16,RT3,20,26,76.92307692
18558,2022-07-16,RT2,22,30,73.33333333
18558,2022-07-16,RT4,15,20,75
18558,2022-07-17,RT2,18,30,60
18558,2022-07-17,RT1,9,15,60
18558,2022-07-17,RT4,12,20,60
18558,2022-07-17,RT3,16,26,61.53846154
18558,2022-07-18,RT4,9,20,45
18558,2022-07-18,RT3,10,26,38.46153846
18558,2022-07-18,RT1,7,15,46.66666667
18558,2022-07-18,RT2,11,30,36.66666667
18558,2022-07-19,RT4,8,20,40
18558,2022-07-19,RT2,14,30,46.66666667
18558,2022-07-19,RT1,7,15,46.66666667
18558,2022-07-19,RT3,11,26,42.30769231
18558,2022-07-20,RT2,12,30,40
18558,2022-07-20,RT3,12,26,46.15384615
18558,2022-07-20,RT1,6,15,40
18558,2022-07-20,RT4,8,20,40
18558,2022-07-21,RT4,9,20,45
18558,2022-07-21,RT1,6,15,40
18558,2022-07-21,RT3,11,26,42.30769231
18558,2022-07-21,RT2,11,30,36.66666667
18558,2022-07-22,RT3,12,26,46.15384615
18558,2022-07-22,RT2,13,30,43.33333333
18558,2022-07-22,RT4,9,20,45
18558,2022-07-22,RT1,5,15,33.33333333
18558,2022-07-23,RT2,18,30,60
18558,2022-07-23,RT4,12,20,60
18558,2022-07-23,RT3,17,26,65.38461538
18558,2022-07-23,RT1,9,15,60
18558,2022-07-24,RT4,12,20,60
18558,2022-07-24,RT1,8,15,53.33333333
18558,2022-07-24,RT3,15,26,57.69230769
18558,2022-07-24,RT2,16,30,53.33333333
18558,2022-07-25,RT3,11,26,42.30769231
18558,2022-07-25,RT2,13,30,43.33333333
18558,2022-07-25,RT4,7,20,35
18558,2022-07-25,RT1,7,15,46.66666667
18558,2022-07-26,RT3,11,26,42.30769231
18558,2022-07-26,RT2,12,30,40
18558,2022-07-26,RT1,6,15,40
18558,2022-07-26,RT4,9,20,45
18558,2022-07-27,RT3,11,26,42.30769231
18558,2022-07-27,RT2,12,30,40
18558,2022-07-27,RT1,6,15,40
18558,2022-07-27,RT4,8,20,40
18558,2022-07-28,RT1,7,15,46.66666667
18558,2022-07-28,RT2,13,30,43.33333333
18558,2022-07-28,RT3,10,26,38.46153846
18558,2022-07-28,RT4,7,20,35
18558,2022-07-29,RT4,9,20,45
18558,2022-07-29,RT1,7,15,46.66666667
18558,2022-07-29,RT2,13,30,43.33333333
18558,2022-07-29,RT3,10,26,38.46153846
18558,2022-07-30,RT3,15,26,57.69230769
18558,2022-07-30,RT4,11,20,55
18558,2022-07-30,RT1,8,15,53.33333333
18558,2022-07-30,RT2,17,30,56.66666667
18558,2022-07-31,RT4,11,20,55
18558,2022-07-31,RT3,15,26,57.69230769
18558,2022-07-31,RT2,20,30,66.66666667
18558,2022-07-31,RT1,9,15,60
18559,2022-05-01,RT1,29,42,69.04761905
18559,2022-05-01,RT2,29,44,65.90909091
18559,2022-05-01,RT4,11,19,57.89473684
18559,2022-05-01,RT3,14,23,60.86956522
18559,2022-05-02,RT4,9,19,47.36842105
18559,2022-05-02,RT1,17,42,40.47619048
18559,2022-05-02,RT3,9,23,39.13043478
18559,2022-05-02,RT2,18,44,40.90909091
18559,2022-05-03,RT2,19,44,43.18181818
18559,2022-05-03,RT4,9,19,47.36842105
18559,2022-05-03,RT1,18,42,42.85714286
18559,2022-05-03,RT3,9,23,39.13043478
18559,2022-05-04,RT3,10,23,43.47826087
18559,2022-05-04,RT1,18,42,42.85714286
18559,2022-05-04,RT2,19,44,43.18181818
18559,2022-05-04,RT4,8,19,42.10526316
18559,2022-05-05,RT1,16,42,38.0952381
18559,2022-05-05,RT3,10,23,43.47826087
18559,2022-05-05,RT2,22,44,50
18559,2022-05-05,RT4,8,19,42.10526316
18559,2022-05-06,RT3,9,23,39.13043478
18559,2022-05-06,RT2,20,44,45.45454545
18559,2022-05-06,RT1,18,42,42.85714286
18559,2022-05-06,RT4,9,19,47.36842105
18559,2022-05-07,RT4,13,19,68.42105263
18559,2022-05-07,RT3,15,23,65.2173913
18559,2022-05-07,RT1,22,42,52.38095238
18559,2022-05-07,RT2,28,44,63.63636364
18559,2022-05-08,RT1,25,42,59.52380952
18559,2022-05-08,RT3,14,23,60.86956522
18559,2022-05-08,RT2,25,44,56.81818182
18559,2022-05-08,RT4,12,19,63.15789474
18559,2022-05-09,RT2,21,44,47.72727273
18559,2022-05-09,RT4,8,19,42.10526316
18559,2022-05-09,RT1,15,42,35.71428571
18559,2022-05-09,RT3,9,23,39.13043478
18559,2022-05-10,RT2,22,44,50
18559,2022-05-10,RT3,10,23,43.47826087
18559,2022-05-10,RT4,8,19,42.10526316
18559,2022-05-10,RT1,19,42,45.23809524
18559,2022-05-11,RT4,10,19,52.63157895
18559,2022-05-11,RT1,18,42,42.85714286
18559,2022-05-11,RT2,21,44,47.72727273
18559,2022-05-11,RT3,9,23,39.13043478
18559,2022-05-12,RT3,11,23,47.82608696
18559,2022-05-12,RT1,16,42,38.0952381
18559,2022-05-12,RT4,8,19,42.10526316
18559,2022-05-12,RT2,21,44,47.72727273
18559,2022-05-13,RT3,9,23,39.13043478
18559,2022-05-13,RT4,9,19,47.36842105
18559,2022-05-13,RT1,20,42,47.61904762
18559,2022-05-13,RT2,20,44,45.45454545
18559,2022-05-14,RT3,14,23,60.86956522
18559,2022-05-14,RT4,11,19,57.89473684
18559,2022-05-14,RT2,24,44,54.54545455
18559,2022-05-14,RT1,25,42,59.52380952
18559,2022-05-15,RT3,11,23,47.82608696
18559,2022-05-15,RT1,23,42,54.76190476
18559,2022-05-15,RT2,22,44,50
18559,2022-05-15,RT4,10,19,52.63157895
18559,2022-05-16,RT4,8,19,42.10526316
18559,2022-05-16,RT1,15,42,35.71428571
18559,2022-05-16,RT2,15,44,34.09090909
18559,2022-05-16,RT3,10,23,43.47826087
18559,2022-05-17,RT4,8,19,42.10526316
18559,2022-05-17,RT3,7,23,30.43478261
18559,2022-05-17,RT2,17,44,38.63636364
18559,2022-05-17,RT1,16,42,38.0952381
18559,2022-05-18,RT1,14,42,33.33333333
18559,2022-05-18,RT2,16,44,36.36363636
18559,2022-05-18,RT3,9,23,39.13043478
18559,2022-05-18,RT4,4,19,21.05263158
18559,2022-05-19,RT2,18,44,40.90909091
18559,2022-05-19,RT1,11,42,26.19047619
18559,2022-05-19,RT4,7,19,36.84210526
18559,2022-05-19,RT3,8,23,34.7826087
18559,2022-05-20,RT2,17,44,38.63636364
18559,2022-05-20,RT3,9,23,39.13043478
18559,2022-05-20,RT4,7,19,36.84210526
18559,2022-05-20,RT1,16,42,38.0952381
18559,2022-05-21,RT1,18,42,42.85714286
18559,2022-05-21,RT4,9,19,47.36842105
18559,2022-05-21,RT3,12,23,52.17391304
18559,2022-05-21,RT2,18,44,40.90909091
18559,2022-05-22,RT1,26,42,61.9047619
18559,2022-05-22,RT3,15,23,65.2173913
18559,2022-05-22,RT4,13,19,68.42105263
18559,2022-05-22,RT2,28,44,63.63636364
18559,2022-05-23,RT3,11,23,47.82608696
18559,2022-05-23,RT2,19,44,43.18181818
18559,2022-05-23,RT1,15,42,35.71428571
18559,2022-05-23,RT4,9,19,47.36842105
18559,2022-05-24,RT4,9,19,47.36842105
18559,2022-05-24,RT1,17,42,40.47619048
18559,2022-05-24,RT2,18,44,40.90909091
18559,2022-05-24,RT3,10,23,43.47826087
18559,2022-05-25,RT1,17,42,40.47619048
18559,2022-05-25,RT2,19,44,43.18181818
18559,2022-05-25,RT3,11,23,47.82608696
18559,2022-05-25,RT4,8,19,42.10526316
18559,2022-05-26,RT2,17,44,38.63636364
18559,2022-05-26,RT3,11,23,47.82608696
18559,2022-05-26,RT1,15,42,35.71428571
18559,2022-05-26,RT4,8,19,42.10526316
18559,2022-05-27,RT2,17,44,38.63636364
18559,2022-05-27,RT1,18,42,42.85714286
18559,2022-05-27,RT3,10,23,43.47826087
18559,2022-05-27,RT4,7,19,36.84210526
18559,2022-05-28,RT4,12,19,63.15789474
18559,2022-05-28,RT3,13,23,56.52173913
18559,2022-05-28,RT2,27,44,61.36363636
18559,2022-05-28,RT1,24,42,57.14285714
18559,2022-05-29,RT1,20,42,47.61904762
18559,2022-05-29,RT4,9,19,47.36842105
18559,2022-05-29,RT3,11,23,47.82608696
18559,2022-05-29,RT2,25,44,56.81818182
18559,2022-05-30,RT1,16,42,38.0952381
18559,2022-05-30,RT3,7,23,30.43478261
18559,2022-05-30,RT4,6,19,31.57894737
18559,2022-05-30,RT2,18,44,40.90909091
18559,2022-05-31,RT4,6,19,31.57894737
18559,2022-05-31,RT2,14,44,31.81818182
18559,2022-05-31,RT3,9,23,39.13043478
18559,2022-05-31,RT1,15,42,35.71428571
18559,2022-06-01,RT4,6,19,31.57894737
18559,2022-06-01,RT1,14,42,33.33333333
18559,2022-06-01,RT2,16,44,36.36363636
18559,2022-06-01,RT3,8,23,34.7826087
18559,2022-06-02,RT4,6,19,31.57894737
18559,2022-06-02,RT1,14,42,33.33333333
18559,2022-06-02,RT2,17,44,38.63636364
18559,2022-06-02,RT3,8,23,34.7826087
18559,2022-06-03,RT1,16,42,38.0952381
18559,2022-06-03,RT2,16,44,36.36363636
18559,2022-06-03,RT3,8,23,34.7826087
18559,2022-06-03,RT4,6,19,31.57894737
18559,2022-06-04,RT1,20,42,47.61904762
18559,2022-06-04,RT2,23,44,52.27272727
18559,2022-06-04,RT4,11,19,57.89473684
18559,2022-06-04,RT3,11,23,47.82608696
18559,2022-06-05,RT4,12,19,63.15789474
18559,2022-06-05,RT2,31,44,70.45454545
18559,2022-06-05,RT3,12,23,52.17391304
18559,2022-06-05,RT1,26,42,61.9047619
18559,2022-06-06,RT3,9,23,39.13043478
18559,2022-06-06,RT2,22,44,50
18559,2022-06-06,RT4,9,19,47.36842105
18559,2022-06-06,RT1,21,42,50
18559,2022-06-07,RT3,11,23,47.82608696
18559,2022-06-07,RT1,15,42,35.71428571
18559,2022-06-07,RT2,19,44,43.18181818
18559,2022-06-07,RT4,9,19,47.36842105
18559,2022-06-08,RT3,10,23,43.47826087
18559,2022-06-08,RT2,18,44,40.90909091
18559,2022-06-08,RT4,7,19,36.84210526
18559,2022-06-08,RT1,19,42,45.23809524
18559,2022-06-09,RT1,14,42,33.33333333
18559,2022-06-09,RT2,21,44,47.72727273
18559,2022-06-09,RT3,8,23,34.7826087
18559,2022-06-09,RT4,10,19,52.63157895
18559,2022-06-10,RT2,17,44,38.63636364
18559,2022-06-10,RT3,10,23,43.47826087
18559,2022-06-10,RT4,9,19,47.36842105
18559,2022-06-10,RT1,19,42,45.23809524
18559,2022-06-11,RT4,12,19,63.15789474
18559,2022-06-11,RT1,25,42,59.52380952
18559,2022-06-11,RT2,27,44,61.36363636
18559,2022-06-11,RT3,13,23,56.52173913
18559,2022-06-12,RT4,11,19,57.89473684
18559,2022-06-12,RT1,23,42,54.76190476
18559,2022-06-12,RT2,25,44,56.81818182
18559,2022-06-12,RT3,15,23,65.2173913
18559,2022-06-13,RT3,10,23,43.47826087
18559,2022-06-13,RT4,8,19,42.10526316
18559,2022-06-13,RT2,18,44,40.90909091
18559,2022-06-13,RT1,18,42,42.85714286
18559,2022-06-14,RT4,8,19,42.10526316
18559,2022-06-14,RT1,19,42,45.23809524
18559,2022-06-14,RT2,19,44,43.18181818
18559,2022-06-14,RT3,9,23,39.13043478
18559,2022-06-15,RT1,19,42,45.23809524
18559,2022-06-15,RT3,9,23,39.13043478
18559,2022-06-15,RT2,17,44,38.63636364
18559,2022-06-15,RT4,9,19,47.36842105
18559,2022-06-16,RT2,17,44,38.63636364
18559,2022-06-16,RT4,10,19,52.63157895
18559,2022-06-16,RT1,17,42,40.47619048
18559,2022-06-16,RT3,10,23,43.47826087
18559,2022-06-17,RT2,18,44,40.90909091
18559,2022-06-17,RT3,9,23,39.13043478
18559,2022-06-17,RT1,17,42,40.47619048
18559,2022-06-17,RT4,9,19,47.36842105
18559,2022-06-18,RT1,26,42,61.9047619
18559,2022-06-18,RT3,13,23,56.52173913
18559,2022-06-18,RT4,11,19,57.89473684
18559,2022-06-18,RT2,30,44,68.18181818
18559,2022-06-19,RT1,21,42,50
18559,2022-06-19,RT3,11,23,47.82608696
18559,2022-06-19,RT4,8,19,42.10526316
18559,2022-06-19,RT2,22,44,50
18559,2022-06-20,RT1,13,42,30.95238095
18559,2022-06-20,RT4,8,19,42.10526316
18559,2022-06-20,RT3,9,23,39.13043478
18559,2022-06-20,RT2,17,44,38.63636364
18559,2022-06-21,RT4,6,19,31.57894737
18559,2022-06-21,RT2,14,44,31.81818182
18559,2022-06-21,RT3,8,23,34.7826087
18559,2022-06-21,RT1,12,42,28.57142857
18559,2022-06-22,RT2,17,44,38.63636364
18559,2022-06-22,RT4,6,19,31.57894737
18559,2022-06-22,RT1,15,42,35.71428571
18559,2022-06-22,RT3,7,23,30.43478261
18559,2022-06-23,RT1,16,42,38.0952381
18559,2022-06-23,RT2,14,44,31.81818182
18559,2022-06-23,RT4,6,19,31.57894737
18559,2022-06-23,RT3,8,23,34.7826087
18559,2022-06-24,RT4,6,19,31.57894737
18559,2022-06-24,RT2,12,44,27.27272727
18559,2022-06-24,RT3,8,23,34.7826087
18559,2022-06-24,RT1,14,42,33.33333333
18559,2022-06-25,RT3,13,23,56.52173913
18559,2022-06-25,RT1,25,42,59.52380952
18559,2022-06-25,RT4,9,19,47.36842105
18559,2022-06-25,RT2,24,44,54.54545455
18559,2022-06-26,RT4,12,19,63.15789474
18559,2022-06-26,RT1,25,42,59.52380952
18559,2022-06-26,RT2,29,44,65.90909091
18559,2022-06-26,RT3,14,23,60.86956522
18559,2022-06-27,RT2,17,44,38.63636364
18559,2022-06-27,RT3,8,23,34.7826087
18559,2022-06-27,RT4,9,19,47.36842105
18559,2022-06-27,RT1,19,42,45.23809524
18559,2022-06-28,RT4,8,19,42.10526316
18559,2022-06-28,RT3,9,23,39.13043478
18559,2022-06-28,RT2,21,44,47.72727273
18559,2022-06-28,RT1,17,42,40.47619048
18559,2022-06-29,RT2,19,44,43.18181818
18559,2022-06-29,RT1,18,42,42.85714286
18559,2022-06-29,RT4,8,19,42.10526316
18559,2022-06-29,RT3,10,23,43.47826087
18559,2022-06-30,RT4,9,19,47.36842105
18559,2022-06-30,RT1,16,42,38.0952381
18559,2022-06-30,RT2,19,44,43.18181818
18559,2022-06-30,RT3,10,23,43.47826087
18559,2022-07-01,RT1,19,42,45.23809524
18559,2022-07-01,RT2,17,44,38.63636364
18559,2022-07-01,RT4,10,19,52.63157895
18559,2022-07-01,RT3,11,23,47.82608696
18559,2022-07-02,RT1,24,42,57.14285714
18559,2022-07-02,RT3,12,23,52.17391304
18559,2022-07-02,RT4,13,19,68.42105263
18559,2022-07-02,RT2,26,44,59.09090909
18559,2022-07-03,RT3,14,23,60.86956522
18559,2022-07-03,RT4,10,19,52.63157895
18559,2022-07-03,RT1,27,42,64.28571429
18559,2022-07-03,RT2,30,44,68.18181818
18559,2022-07-04,RT4,8,19,42.10526316
18559,2022-07-04,RT2,17,44,38.63636364
18559,2022-07-04,RT1,17,42,40.47619048
18559,2022-07-04,RT3,11,23,47.82608696
18559,2022-07-05,RT3,9,23,39.13043478
18559,2022-07-05,RT4,8,19,42.10526316
18559,2022-07-05,RT2,22,44,50
18559,2022-07-05,RT1,16,42,38.0952381
18559,2022-07-06,RT1,17,42,40.47619048
18559,2022-07-06,RT3,9,23,39.13043478
18559,2022-07-06,RT2,20,44,45.45454545
18559,2022-07-06,RT4,10,19,52.63157895
18559,2022-07-07,RT4,7,19,36.84210526
18559,2022-07-07,RT2,18,44,40.90909091
18559,2022-07-07,RT1,18,42,42.85714286
18559,2022-07-07,RT3,10,23,43.47826087
18559,2022-07-08,RT4,8,19,42.10526316
18559,2022-07-08,RT3,10,23,43.47826087
18559,2022-07-08,RT2,17,44,38.63636364
18559,2022-07-08,RT1,15,42,35.71428571
18559,2022-07-09,RT1,24,42,57.14285714
18559,2022-07-09,RT4,11,19,57.89473684
18559,2022-07-09,RT2,26,44,59.09090909
18559,2022-07-09,RT3,14,23,60.86956522
18559,2022-07-10,RT3,14,23,60.86956522
18559,2022-07-10,RT2,26,44,59.09090909
18559,2022-07-10,RT1,27,42,64.28571429
18559,2022-07-10,RT4,12,19,63.15789474
18559,2022-07-11,RT3,9,23,39.13043478
18559,2022-07-11,RT2,17,44,38.63636364
18559,2022-07-11,RT4,10,19,52.63157895
18559,2022-07-11,RT1,17,42,40.47619048
18559,2022-07-12,RT1,19,42,45.23809524
18559,2022-07-12,RT2,18,44,40.90909091
18559,2022-07-12,RT4,8,19,42.10526316
18559,2022-07-12,RT3,10,23,43.47826087
18559,2022-07-13,RT2,18,44,40.90909091
18559,2022-07-13,RT1,19,42,45.23809524
18559,2022-07-13,RT3,10,23,43.47826087
18559,2022-07-13,RT4,8,19,42.10526316
18559,2022-07-14,RT3,9,23,39.13043478
18559,2022-07-14,RT4,7,19,36.84210526
18559,2022-07-14,RT1,19,42,45.23809524
18559,2022-07-14,RT2,17,44,38.63636364
18559,2022-07-15,RT1,17,42,40.47619048
18559,2022-07-15,RT3,11,23,47.82608696
18559,2022-07-15,RT2,20,44,45.45454545
18559,2022-07-15,RT4,9,19,47.36842105
18559,2022-07-16,RT3,15,23,65.2173913
18559,2022-07-16,RT1,25,42,59.52380952
18559,2022-07-16,RT2,28,44,63.63636364
18559,2022-07-16,RT4,12,19,63.15789474
18559,2022-07-17,RT3,13,23,56.52173913
18559,2022-07-17,RT4,8,19,42.10526316
18559,2022-07-17,RT2,25,44,56.81818182
18559,2022-07-17,RT1,18,42,42.85714286
18559,2022-07-18,RT2,16,44,36.36363636
18559,2022-07-18,RT3,7,23,30.43478261
18559,2022-07-18,RT4,7,19,36.84210526
18559,2022-07-18,RT1,17,42,40.47619048
